,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ADS Fletcher,ADS Fletcher,St Lucia Zouks,4,10,0,0,40.0,0,0.0,0,0,0,0
J Charles,J Charles,St Lucia Zouks,15,12,3,0,125.0,0,0.0,0,0,0,0
RE van der Merwe,RE van der Merwe,St Lucia Zouks,21,18,2,1,116.66666666666667,0,0.0,0,0,0,0
K Lesporis,K Lesporis,St Lucia Zouks,20,18,0,2,111.11111111111111,0,0.0,0,0,0,0
TA Willett,TA Willett,St Lucia Zouks,10,18,0,0,55.55555555555556,1,11.0,0,0,0,11.0
DJG Sammy,DJG Sammy,St Lucia Zouks,46,35,1,4,131.42857142857142,1,20.0,0,0,0,20.0
Sohail Tanvir,Sohail Tanvir,St Lucia Zouks,1,4,0,0,25.0,2,16.0,0,0,0,8.0
M Matthew,M Matthew,St Lucia Zouks,1,1,0,0,100.0,2,18.0,0,0,1,9.0
S Shillingford,S Shillingford,St Lucia Zouks,1,1,0,0,100.0,4,26.0,1,0,1,6.5
ROO Jordan,ROO Jordan,St Lucia Zouks,6,4,1,0,150.0,2,19.0,0,0,1,9.5
GE Mathurin,GE Mathurin,St Lucia Zouks,0,0,0,0,0,3,26.0,0,1,0,8.666666666666666
KJ O'Brien,KJ O'Brien,Trinidad & Tobago Red Steel,55,44,3,3,125.0,0,0.0,0,0,0,0
E Lewis,E Lewis,Trinidad & Tobago Red Steel,77,45,12,2,171.11111111111111,0,0.0,0,0,0,0
DM Bravo,DM Bravo,Trinidad & Tobago Red Steel,0,0,0,0,0,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,Trinidad & Tobago Red Steel,0,0,0,0,0,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Trinidad & Tobago Red Steel,0,0,0,0,0,3,18.0,1,0,0,6.0
N Pooran,N Pooran,Trinidad & Tobago Red Steel,0,0,0,0,0,0,0.0,0,0,0,0
JPR Scantlebury-Searles,JPR Scantlebury-Searles,Trinidad & Tobago Red Steel,0,0,0,0,0,1,14.0,1,0,0,14.0
KK Cooper,KK Cooper,Trinidad & Tobago Red Steel,0,0,0,0,0,4,22.0,3,0,0,5.5
SJ Benn,SJ Benn,Trinidad & Tobago Red Steel,0,0,0,0,0,4,31.0,0,0,1,7.75
S Badree,S Badree,Trinidad & Tobago Red Steel,0,0,0,0,0,4,13.0,2,0,0,3.25
FH Edwards,FH Edwards,Trinidad & Tobago Red Steel,0,0,0,0,0,4,33.0,2,0,1,8.25
