PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,"hint of swing outside off, pushed through fuller, Tamim gets a long stride across to cover the line and bunts it into the off side","Lakmal to Tamim Iqbal, no run",0/0,49619,Suranga Lakmal,0,1,0,0.1,0,False,False,0,0,0,False,0,56194,Tamim Iqbal,0,1,0,0,436677,Soumya Sarkar,0,0,0,0,1,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,"full and shaping away in the corridor of uncertainty at 84mph, Tamim shoulders arms","Lakmal to Tamim Iqbal, no run",0/0,49619,Suranga Lakmal,0,2,0,0.2,0,False,False,0,0,0,False,0,56194,Tamim Iqbal,0,2,0,0,436677,Soumya Sarkar,0,0,0,0,2,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
run,25,Bangladesh,8,Sri Lanka,1st innings,2,"back of a length ball, on leg stump, tucked into the vacant spaces through square leg and they run two by the time the ball is fielded at the deep","Lakmal to Tamim Iqbal, 2 runs",2/0,49619,Suranga Lakmal,0,3,0,0.3,2,False,False,0,0,0,False,0,56194,Tamim Iqbal,2,3,0,0,436677,Soumya Sarkar,0,0,0,0,3,False,0,0,0,0,0,1,2,0,False,,False,False,4.0,0,3,0,0,0,1,1,0,2
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,"fullish and around a set of stumps wide, left alone in the channel outside off","Lakmal to Tamim Iqbal, no run",2/0,49619,Suranga Lakmal,0,4,0,0.4,2,False,False,0,0,0,False,0,56194,Tamim Iqbal,2,4,0,0,436677,Soumya Sarkar,0,0,0,0,4,False,0,0,0,0,0,1,2,0,False,,False,False,3.0,0,4,0,0,0,1,1,0,2
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,"fuller and holding its line outside off, pushed off the front foot to mid-off","Lakmal to Tamim Iqbal, no run",2/0,49619,Suranga Lakmal,0,5,0,0.5,2,False,False,0,0,0,False,0,56194,Tamim Iqbal,2,5,0,0,436677,Soumya Sarkar,0,0,0,0,5,False,0,0,0,0,0,1,2,0,False,,False,False,2.4,0,5,0,0,0,1,1,0,2
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,"swing and a miss outside off. Sees width and opens up the shoulders, hint of late movement away outside off takes the ball away from him and he gets beaten","Lakmal to Tamim Iqbal, no run",2/0,49619,Suranga Lakmal,0,6,0,1.0,2,False,False,0,0,0,False,0,56194,Tamim Iqbal,2,6,0,0,436677,Soumya Sarkar,0,0,0,0,6,True,0,0,0,0,0,1,2,0,False,,False,False,2.0,0,6,0,0,0,1,1,0,2
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,"short of good length and angling away, stays in the crease, gets on top of it and drops it into the off side","Kumara to Soumya Sarkar, no run",2/0,784375,Lahiru Kumara,0,1,0,0.1,0,49619,Suranga Lakmal,0,6,0,1.0,2,436677,Soumya Sarkar,0,1,0,0,56194,Tamim Iqbal,2,6,0,0,1,False,0,0,0,0,0,2,9,0,False,,False,False,1.71,0,7,0,0,0,1,1,0,2
leg bye,25,Bangladesh,8,Sri Lanka,1st innings,4,"sprayed on the pads, misses the batsman's attempted flick and the ball goes off the pads and goes down the leg side. Chandimal dives to his right but ends up pushing the ball away as he cannot get to it entirely and the ball goes down to fine leg","Kumara to Soumya Sarkar, 4 leg byes",6/0,784375,Lahiru Kumara,0,2,0,0.2,0,49619,Suranga Lakmal,0,6,0,1.0,2,436677,Soumya Sarkar,0,2,0,0,56194,Tamim Iqbal,2,6,0,0,2,False,0,0,0,0,4,2,9,0,False,,False,False,4.5,0,8,0,0,4,1,1,0,6
leg bye,25,Bangladesh,8,Sri Lanka,1st innings,1,"<b>appeal for leg before</b>. Fullish, pitching outside leg, misses the tuck of the batsman and the ball rolls away through the square leg region. Would have missed leg as well and review not taken","Kumara to Soumya Sarkar, 1 leg bye",7/0,784375,Lahiru Kumara,0,3,0,0.3,0,49619,Suranga Lakmal,0,6,0,1.0,2,436677,Soumya Sarkar,0,3,0,0,56194,Tamim Iqbal,2,6,0,0,3,False,0,0,0,0,1,2,9,0,False,,False,False,4.66,0,9,0,0,1,1,1,0,7
no run,25,Bangladesh,8,Sri Lanka,1st innings,0,stays in the crease and blocks this delivery outside off towards mid-off,"Kumara to Tamim Iqbal, no run",7/0,784375,Lahiru Kumara,0,4,0,0.4,0,49619,Suranga Lakmal,0,6,0,1.0,2,56194,Tamim Iqbal,2,7,0,0,436677,Soumya Sarkar,0,3,0,0,4,False,0,0,0,0,0,2,9,0,False,,False,False,4.2,0,10,0,0,0,1,1,0,7
