PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,1,England,3,South Africa,1st innings,0,"good length around off stump, shaping away a fraction as Crawley makes a positive move forwards and defends","Philander to Crawley, no run",0/0,46945,Vernon Philander,0,1,0,0.1,0,False,False,0,0,0,False,0,665053,Zak Crawley,0,1,0,0,519082,Dom Sibley,0,0,0,0,1,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,1,England,3,South Africa,1st innings,0,"pitched up, 132kph/81mph and curling away in the channel, left alone","Philander to Crawley, no run",0/0,46945,Vernon Philander,0,2,0,0.2,0,False,False,0,0,0,False,0,665053,Zak Crawley,0,2,0,0,519082,Dom Sibley,0,0,0,0,2,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
no run,1,England,3,South Africa,1st innings,0,"hits a fiendish length and kicks through to the keeper, as Crawley plays forward, keeps his bat inside the line","Philander to Crawley, no run",0/0,46945,Vernon Philander,0,3,0,0.3,0,False,False,0,0,0,False,0,665053,Zak Crawley,0,3,0,0,519082,Dom Sibley,0,0,0,0,3,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,3,0,0,0,1,1,0,0
no run,1,England,3,South Africa,1st innings,0,"another peach, trying to get out but beaten as the ball swerves away outside off","Philander to Crawley, no run",0/0,46945,Vernon Philander,0,4,0,0.4,0,False,False,0,0,0,False,0,665053,Zak Crawley,0,4,0,0,519082,Dom Sibley,0,0,0,0,4,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,4,0,0,0,1,1,0,0
run,1,England,3,South Africa,1st innings,1,"strays on to the pads, Crawley clips the first run of the day down to fine leg, <b>audible cheers around the ground from the Barmy Army</b>","Philander to Crawley, 1 run",1/0,46945,Vernon Philander,0,5,0,0.5,1,False,False,0,0,0,False,0,665053,Zak Crawley,1,5,0,0,519082,Dom Sibley,0,0,0,0,5,False,0,0,0,0,0,1,1,0,False,,False,False,1.2,0,5,0,0,0,1,1,0,1
no run,1,England,3,South Africa,1st innings,0,"nagging line, this starts to come back as Sibley prods at it defensively, gets a thick edge into his pads as the SA cordon starts to go up","Philander to Sibley, no run",1/0,46945,Vernon Philander,0,6,0,1.0,1,False,False,0,0,0,False,0,519082,Dom Sibley,0,1,0,0,665053,Zak Crawley,1,5,0,0,6,True,0,0,0,0,0,1,1,0,False,,False,False,1.0,0,6,0,0,0,1,1,0,1
no run,1,England,3,South Africa,1st innings,0,"strides in and hits a length in the channel, 135kph.83mph and zipping through as Crawley props on to the front foot","Rabada to Crawley, no run",1/0,550215,Kagiso Rabada,0,1,0,0.1,0,46945,Vernon Philander,0,6,0,1.0,1,665053,Zak Crawley,1,6,0,0,519082,Dom Sibley,0,1,0,0,1,False,0,0,0,0,0,2,7,0,False,,False,False,0.85,0,7,0,0,0,1,1,0,1
no run,1,England,3,South Africa,1st innings,0,"touch shorter, wide of off stump and shaping away, left alone","Rabada to Crawley, no run",1/0,550215,Kagiso Rabada,0,2,0,0.2,0,46945,Vernon Philander,0,6,0,1.0,1,665053,Zak Crawley,1,7,0,0,519082,Dom Sibley,0,1,0,0,2,False,0,0,0,0,0,2,7,0,False,,False,False,0.75,0,8,0,0,0,1,1,0,1
no run,1,England,3,South Africa,1st innings,0,"full, 138kph/86mph and on a wide line, swinging further as Crawley starts to reach for a drive, then thinks better of it","Rabada to Crawley, no run",1/0,550215,Kagiso Rabada,0,3,0,0.3,0,46945,Vernon Philander,0,6,0,1.0,1,665053,Zak Crawley,1,8,0,0,519082,Dom Sibley,0,1,0,0,3,False,0,0,0,0,0,2,7,0,False,,False,False,0.66,0,9,0,0,0,1,1,0,1
run,1,England,3,South Africa,1st innings,3,"pitched up, off-stump line and neatly pinged through the covers by Crawley, just a punch but he picks up three","Rabada to Crawley, 3 runs",4/0,550215,Kagiso Rabada,0,4,0,0.4,3,46945,Vernon Philander,0,6,0,1.0,1,665053,Zak Crawley,4,9,0,0,519082,Dom Sibley,0,1,0,0,4,False,0,0,0,0,0,2,7,0,False,,False,False,2.4,0,10,0,0,0,1,1,0,4
