PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,2,Australia,6,India,1st innings,0,"<strong>beaten!</strong> A good delivery first up, just a wobbler on a good length, hinting to shape in and it seamed away beating the prodding edge","Mohammed Shami to Warner, no run",0/0,481896,Mohammed Shami,0,1,0,0.1,0,False,False,0,0,0,False,0,219889,David Warner,0,1,0,0,5334,Aaron Finch,0,0,0,0,1,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
run,2,Australia,6,India,1st innings,1,"Warner walks at Shami, he bangs in at 136kph, Warner jumps up and defends with soft hands into the off side and they pinch a single","Mohammed Shami to Warner, 1 run",1/0,481896,Mohammed Shami,0,2,0,0.2,1,False,False,0,0,0,False,0,219889,David Warner,1,2,0,0,5334,Aaron Finch,0,0,0,0,2,False,0,0,0,0,0,1,1,0,False,,False,False,3.0,0,2,0,0,0,1,1,0,1
no run,2,Australia,6,India,1st innings,0,"138kph, back of a length outside off, he's up on his toes, working to forward square","Mohammed Shami to Finch, no run",1/0,481896,Mohammed Shami,0,3,0,0.3,1,False,False,0,0,0,False,0,5334,Aaron Finch,0,1,0,0,219889,David Warner,1,2,0,0,3,False,0,0,0,0,0,1,1,0,False,,False,False,2.0,0,3,0,0,0,1,1,0,1
no run,2,Australia,6,India,1st innings,0,"good length wide of off, Finch walks at him and leaves","Mohammed Shami to Finch, no run",1/0,481896,Mohammed Shami,0,4,0,0.4,1,False,False,0,0,0,False,0,5334,Aaron Finch,0,2,0,0,219889,David Warner,1,2,0,0,4,False,0,0,0,0,0,1,1,0,False,,False,False,1.5,0,4,0,0,0,1,1,0,1
no run,2,Australia,6,India,1st innings,0,"back of a length, fourth stump line, he walks at him and is hurried, jumping in defence","Mohammed Shami to Finch, no run",1/0,481896,Mohammed Shami,0,5,0,0.5,1,False,False,0,0,0,False,0,5334,Aaron Finch,0,3,0,0,219889,David Warner,1,2,0,0,5,False,0,0,0,0,0,1,1,0,False,,False,False,1.2,0,5,0,0,0,1,1,0,1
no run,2,Australia,6,India,1st innings,0,"back of a length, nipping in, it comes off the thigh guard and runs fine but KL Rahul is able to stop it","Mohammed Shami to Finch, no run",1/0,481896,Mohammed Shami,0,6,0,1.0,1,False,False,0,0,0,False,0,5334,Aaron Finch,0,4,0,0,219889,David Warner,1,2,0,0,6,True,0,0,0,0,0,1,1,0,False,,False,False,1.0,0,6,0,0,0,1,1,0,1
no run,2,Australia,6,India,1st innings,0,"139kph, good length, top of off, he defends on the front foot to mid off","Bumrah to Warner, no run",1/0,625383,Jasprit Bumrah,0,1,0,0.1,0,481896,Mohammed Shami,0,6,0,1.0,1,219889,David Warner,1,3,0,0,5334,Aaron Finch,0,4,0,0,1,False,0,0,0,0,0,2,6,0,False,,False,False,0.85,0,7,0,0,0,1,1,0,1
run,2,Australia,6,India,1st innings,1,"141kph, back of a length, he's back and defending close into the off side, there's no call but they go based off eye contact. Finch dives but he gets there well ahead of the fielder","Bumrah to Warner, 1 run",2/0,625383,Jasprit Bumrah,0,2,0,0.2,1,481896,Mohammed Shami,0,6,0,1.0,1,219889,David Warner,2,4,0,0,5334,Aaron Finch,0,4,0,0,2,False,0,0,0,0,0,2,6,0,False,,False,False,1.5,0,8,0,0,0,1,1,0,2
no run,2,Australia,6,India,1st innings,0,"144kph, full, hint of inswing, Finch drives elegantly to mid off","Bumrah to Finch, no run",2/0,625383,Jasprit Bumrah,0,3,0,0.3,1,481896,Mohammed Shami,0,6,0,1.0,1,5334,Aaron Finch,0,5,0,0,219889,David Warner,2,4,0,0,3,False,0,0,0,0,0,2,6,0,False,,False,False,1.33,0,9,0,0,0,1,1,0,2
run,2,Australia,6,India,1st innings,1,"142kph, back of a length on off, he's back and working to mid on and again they sprint immediately on contact to pinch a single","Bumrah to Finch, 1 run",3/0,625383,Jasprit Bumrah,0,4,0,0.4,2,481896,Mohammed Shami,0,6,0,1.0,1,5334,Aaron Finch,1,6,0,0,219889,David Warner,2,4,0,0,4,False,0,0,0,0,0,2,6,0,False,,False,False,1.8,0,10,0,0,0,1,1,0,3
no run,2,Australia,6,India,1st innings,0,"144kph, yorker length on off, Warner digs it out easily","Bumrah to Warner, no run",3/0,625383,Jasprit Bumrah,0,5,0,0.5,2,481896,Mohammed Shami,0,6,0,1.0,1,219889,David Warner,2,5,0,0,5334,Aaron Finch,1,6,0,0,5,False,0,0,0,0,0,2,6,0,False,,False,False,1.63,0,11,0,0,0,1,1,0,3
four,2,Australia,6,India,1st innings,4,"<strong>superb punch off the back foot through point!</strong> Just back of a length but a hint of width, Warner sits back and just punches it square with the bottom hand into the gap. Timed it perfectly","Bumrah to Warner, FOUR runs",7/0,625383,Jasprit Bumrah,0,6,0,1.0,6,481896,Mohammed Shami,0,6,0,1.0,1,219889,David Warner,6,6,1,0,5334,Aaron Finch,1,6,0,0,6,True,0,0,0,0,0,2,6,0,False,,False,False,3.5,0,12,0,0,0,1,1,0,7
no run,2,Australia,6,India,1st innings,0,"137kph, back of a length, nipping back off the seam, Finch gets an inside edge onto pad","Mohammed Shami to Finch, no run",7/0,481896,Mohammed Shami,0,7,0,1.1,1,625383,Jasprit Bumrah,0,6,0,1.0,6,5334,Aaron Finch,1,7,0,0,219889,David Warner,6,6,1,0,1,False,0,0,0,0,0,3,1,0,False,,False,False,3.23,0,13,0,0,0,1,1,0,7
no run,2,Australia,6,India,1st innings,0,"good length, fourth stump line, he presses forward and pushes to cover","Mohammed Shami to Finch, no run",7/0,481896,Mohammed Shami,0,8,0,1.2,1,625383,Jasprit Bumrah,0,6,0,1.0,6,5334,Aaron Finch,1,8,0,0,219889,David Warner,6,6,1,0,2,False,0,0,0,0,0,3,1,0,False,,False,False,3.0,0,14,0,0,0,1,1,0,7
no run,2,Australia,6,India,1st innings,0,"139kph, excellent length, fourth stump, Finch defends off the sticker of the bat","Mohammed Shami to Finch, no run",7/0,481896,Mohammed Shami,0,9,0,1.3,1,625383,Jasprit Bumrah,0,6,0,1.0,6,5334,Aaron Finch,1,9,0,0,219889,David Warner,6,6,1,0,3,False,0,0,0,0,0,3,1,0,False,,False,False,2.8,0,15,0,0,0,1,1,0,7
no run,2,Australia,6,India,1st innings,0,"138kph, good length fifth stump line, Finch shuffles out but has defend. Shami on the money at the moment","Mohammed Shami to Finch, no run",7/0,481896,Mohammed Shami,0,10,0,1.4,1,625383,Jasprit Bumrah,0,6,0,1.0,6,5334,Aaron Finch,1,10,0,0,219889,David Warner,6,6,1,0,4,False,0,0,0,0,0,3,1,0,False,,False,False,2.62,0,16,0,0,0,1,1,0,7
no run,2,Australia,6,India,1st innings,0,Finch walks and <strong>has a wild swing and miss</strong> trying to hit a length 139kph ball over mid off. He missed it by miles,"Mohammed Shami to Finch, no run",7/0,481896,Mohammed Shami,0,11,0,1.5,1,625383,Jasprit Bumrah,0,6,0,1.0,6,5334,Aaron Finch,1,11,0,0,219889,David Warner,6,6,1,0,5,False,0,0,0,0,0,3,1,0,False,,False,False,2.47,0,17,0,0,0,1,1,0,7
run,2,Australia,6,India,1st innings,1,"Finch walks again, 140kph, back of a length, he defends on the move to the gap at mid off for one","Mohammed Shami to Finch, 1 run",8/0,481896,Mohammed Shami,0,12,0,2.0,2,625383,Jasprit Bumrah,0,6,0,1.0,6,5334,Aaron Finch,2,12,0,0,219889,David Warner,6,6,1,0,6,True,0,0,0,0,0,3,1,0,False,,False,False,2.66,0,18,0,0,0,1,1,0,8
four,2,Australia,6,India,1st innings,4,"144kph, <strong>he drives on the up in the air but wide of mid off!</strong> Dangerous to hit it waist high but he needed to because the length wasn't there and he found the gap","Bumrah to Finch, FOUR runs",12/0,625383,Jasprit Bumrah,0,7,0,1.1,10,481896,Mohammed Shami,0,12,0,2.0,2,5334,Aaron Finch,6,13,1,0,219889,David Warner,6,6,1,0,1,False,0,0,0,0,0,4,9,0,False,,False,False,3.78,0,19,0,0,0,1,1,0,12
no run,2,Australia,6,India,1st innings,0,"144kph, fuller, spearing into off, he defends on the front foot","Bumrah to Finch, no run",12/0,625383,Jasprit Bumrah,0,8,0,1.2,10,481896,Mohammed Shami,0,12,0,2.0,2,5334,Aaron Finch,6,14,1,0,219889,David Warner,6,6,1,0,2,False,0,0,0,0,0,4,9,0,False,,False,False,3.6,0,20,0,0,0,1,1,0,12
wide,2,Australia,6,India,1st innings,2,"144kph, shorter length, swinging way down leg, Rahul has to dive a long way to knock it down but they get an extra run on top of the wide","Bumrah to Finch, 2 wides",14/0,625383,Jasprit Bumrah,0,8,0,1.2,12,481896,Mohammed Shami,0,12,0,2.0,2,5334,Aaron Finch,6,14,1,0,219889,David Warner,6,6,1,0,3,False,0,0,2,0,0,4,9,0,False,,False,False,4.2,0,20,0,0,0,1,1,2,14
run,2,Australia,6,India,1st innings,2,"144kph, back of a length off stump, he sits back and angles the blade to run it wide of third man and he sprints back for two. Shami didn't come close to running him out. Warner is so quick","Bumrah to Warner, 2 runs",16/0,625383,Jasprit Bumrah,0,9,0,1.3,14,481896,Mohammed Shami,0,12,0,2.0,2,219889,David Warner,8,7,1,0,5334,Aaron Finch,6,14,1,0,4,False,0,0,0,0,0,4,9,0,False,,False,False,4.57,0,21,0,0,0,1,1,0,16
no run,2,Australia,6,India,1st innings,0,"<strong>flash and miss</strong> at a 147kph, length ball just wide of off. Not quite short enough or wide enough to cut","Bumrah to Warner, no run",16/0,625383,Jasprit Bumrah,0,10,0,1.4,14,481896,Mohammed Shami,0,12,0,2.0,2,219889,David Warner,8,8,1,0,5334,Aaron Finch,6,14,1,0,5,False,0,0,0,0,0,4,9,0,False,,False,False,4.36,0,22,0,0,0,1,1,0,16
no run,2,Australia,6,India,1st innings,0,"145kph, back of a length on off, he's back and defending to cover","Bumrah to Warner, no run",16/0,625383,Jasprit Bumrah,0,11,0,1.5,14,481896,Mohammed Shami,0,12,0,2.0,2,219889,David Warner,8,9,1,0,5334,Aaron Finch,6,14,1,0,6,False,0,0,0,0,0,4,9,0,False,,False,False,4.17,0,23,0,0,0,1,1,0,16
run,2,Australia,6,India,1st innings,1,"<strong>is Warner run out?!</strong> It's gone upstairs. He's just home with an amazing dive! He pushes to mid off taking on Agarwal, who races in and underarms and hits but Warner beat him by inches with a full length dive","Bumrah to Warner, 1 run",17/0,625383,Jasprit Bumrah,0,12,0,2.0,15,481896,Mohammed Shami,0,12,0,2.0,2,219889,David Warner,9,10,1,0,5334,Aaron Finch,6,14,1,0,7,True,0,0,0,0,0,4,9,0,False,,False,False,4.25,0,24,0,0,0,1,1,0,17
run,2,Australia,6,India,1st innings,1,"good length, fourth stump, he's opening the face and running to third man","Mohammed Shami to Warner, 1 run",18/0,481896,Mohammed Shami,0,13,0,2.1,3,625383,Jasprit Bumrah,0,12,0,2.0,15,219889,David Warner,10,11,1,0,5334,Aaron Finch,6,14,1,0,1,False,0,0,0,0,0,5,10,0,False,,False,False,4.32,0,25,0,0,0,1,1,0,18
run,2,Australia,6,India,1st innings,2,"<strong>edged but safe</strong> along the ground fine of third man. Perfect length, caught on the crease defending but there is only one slip in. It was way wide of where second might have been anyway","Mohammed Shami to Finch, 2 runs",20/0,481896,Mohammed Shami,0,14,0,2.2,5,625383,Jasprit Bumrah,0,12,0,2.0,15,5334,Aaron Finch,8,15,1,0,219889,David Warner,10,11,1,0,2,False,0,0,0,0,0,5,10,0,False,,False,False,4.61,0,26,0,0,0,1,1,0,20
run,2,Australia,6,India,1st innings,3,"139kph, drifting too full and straight, he picks this off, into the gap wide of mid on, he didn't nail it but the running is superb to get three","Mohammed Shami to Finch, 3 runs",23/0,481896,Mohammed Shami,0,15,0,2.3,8,625383,Jasprit Bumrah,0,12,0,2.0,15,5334,Aaron Finch,11,16,1,0,219889,David Warner,10,11,1,0,3,False,0,0,0,0,0,5,10,0,False,,False,False,5.11,0,27,0,0,0,1,1,0,23
run,2,Australia,6,India,1st innings,3,"142kph, Warner lofts down the ground, it was an aggressive swipe and he sliced it a touch back over the bowler's head but they get three","Mohammed Shami to Warner, 3 runs",26/0,481896,Mohammed Shami,0,16,0,2.4,11,625383,Jasprit Bumrah,0,12,0,2.0,15,219889,David Warner,13,12,1,0,5334,Aaron Finch,11,16,1,0,4,False,0,0,0,0,0,5,10,0,False,,False,False,5.57,0,28,0,0,0,1,1,0,26
run,2,Australia,6,India,1st innings,1,"138kph, short and wide, he cuts in the air but safe towards a wide third man","Mohammed Shami to Finch, 1 run",27/0,481896,Mohammed Shami,0,17,0,2.5,12,625383,Jasprit Bumrah,0,12,0,2.0,15,5334,Aaron Finch,12,17,1,0,219889,David Warner,13,12,1,0,5,False,0,0,0,0,0,5,10,0,False,,False,False,5.58,0,29,0,0,0,1,1,0,27
no run,2,Australia,6,India,1st innings,0,"142kph, good length, top of off, he defends from the crease to point","Mohammed Shami to Warner, no run",27/0,481896,Mohammed Shami,0,18,0,3.0,12,625383,Jasprit Bumrah,0,12,0,2.0,15,219889,David Warner,13,13,1,0,5334,Aaron Finch,12,17,1,0,6,True,0,0,0,0,0,5,10,0,False,,False,False,5.4,0,30,0,0,0,1,1,0,27
no run,2,Australia,6,India,1st innings,0,"142kph, short ball angled over leg, Finch ducks under it","Bumrah to Finch, no run",27/0,625383,Jasprit Bumrah,0,13,0,2.1,15,481896,Mohammed Shami,0,18,0,3.0,12,5334,Aaron Finch,12,18,1,0,219889,David Warner,13,13,1,0,1,False,0,0,0,0,0,6,5,0,False,,False,False,5.22,0,31,0,0,0,1,1,0,27
four,2,Australia,6,India,1st innings,4,"144kph, but chest high, Finch swivels and <strong>controls a pull shot through square leg</strong>. Lovely shot","Bumrah to Finch, FOUR runs",31/0,625383,Jasprit Bumrah,0,14,0,2.2,19,481896,Mohammed Shami,0,18,0,3.0,12,5334,Aaron Finch,16,19,2,0,219889,David Warner,13,13,1,0,2,False,0,0,0,0,0,6,5,0,False,,False,False,5.81,0,32,0,0,0,1,1,0,31
no run,2,Australia,6,India,1st innings,0,"146kph, back of a length on off, he's back and working to mid on","Bumrah to Finch, no run",31/0,625383,Jasprit Bumrah,0,15,0,2.3,19,481896,Mohammed Shami,0,18,0,3.0,12,5334,Aaron Finch,16,20,2,0,219889,David Warner,13,13,1,0,3,False,0,0,0,0,0,6,5,0,False,,False,False,5.63,0,33,0,0,0,1,1,0,31
no run,2,Australia,6,India,1st innings,0,"145kph, good length, fourth stump line, he defends on the front foot","Bumrah to Finch, no run",31/0,625383,Jasprit Bumrah,0,16,0,2.4,19,481896,Mohammed Shami,0,18,0,3.0,12,5334,Aaron Finch,16,21,2,0,219889,David Warner,13,13,1,0,4,False,0,0,0,0,0,6,5,0,False,,False,False,5.47,0,34,0,0,0,1,1,0,31
run,2,Australia,6,India,1st innings,1,"146kph, good length, he pushes straight of mid on for an easy one","Bumrah to Finch, 1 run",32/0,625383,Jasprit Bumrah,0,17,0,2.5,20,481896,Mohammed Shami,0,18,0,3.0,12,5334,Aaron Finch,17,22,2,0,219889,David Warner,13,13,1,0,5,False,0,0,0,0,0,6,5,0,False,,False,False,5.48,0,35,0,0,0,1,1,0,32
no run,2,Australia,6,India,1st innings,0,"fuller length, he defends to mid off","Bumrah to Warner, no run",32/0,625383,Jasprit Bumrah,0,18,0,3.0,20,481896,Mohammed Shami,0,18,0,3.0,12,219889,David Warner,13,14,1,0,5334,Aaron Finch,17,22,2,0,6,True,0,0,0,0,0,6,5,0,False,,False,False,5.33,0,36,0,0,0,1,1,0,32
four,2,Australia,6,India,1st innings,4,"141kph, short and wide, and <strong>Finch crunches a cut shot through point.</strong> Easy pickings","Saini to Finch, FOUR runs",36/0,700167,Navdeep Saini,0,1,0,0.1,4,625383,Jasprit Bumrah,0,18,0,3.0,20,5334,Aaron Finch,21,23,3,0,219889,David Warner,13,14,1,0,1,False,0,0,0,0,0,7,5,0,False,,False,False,5.83,0,37,0,0,0,1,1,0,36
no run,2,Australia,6,India,1st innings,0,"142kph, back of a length, wide again, Finch miscues to cover-point. Finch is furious he missed out on that one","Saini to Finch, no run",36/0,700167,Navdeep Saini,0,2,0,0.2,4,625383,Jasprit Bumrah,0,18,0,3.0,20,5334,Aaron Finch,21,24,3,0,219889,David Warner,13,14,1,0,2,False,0,0,0,0,0,7,5,0,False,,False,False,5.68,0,38,0,0,0,1,1,0,36
no run,2,Australia,6,India,1st innings,0,"143kph, back of a length, climbing, on off, he defends trying to get forward","Saini to Finch, no run",36/0,700167,Navdeep Saini,0,3,0,0.3,4,625383,Jasprit Bumrah,0,18,0,3.0,20,5334,Aaron Finch,21,25,3,0,219889,David Warner,13,14,1,0,3,False,0,0,0,0,0,7,5,0,False,,False,False,5.53,0,39,0,0,0,1,1,0,36
no run,2,Australia,6,India,1st innings,0,"142kph, shorter length, Finch swivels to pull but is hurried for pace, it comes off the sticker to midwicket","Saini to Finch, no run",36/0,700167,Navdeep Saini,0,4,0,0.4,4,625383,Jasprit Bumrah,0,18,0,3.0,20,5334,Aaron Finch,21,26,3,0,219889,David Warner,13,14,1,0,4,False,0,0,0,0,0,7,5,0,False,,False,False,5.4,0,40,0,0,0,1,1,0,36
no run,2,Australia,6,India,1st innings,0,"142kph, back of a length, he's back and working this to midwicket","Saini to Finch, no run",36/0,700167,Navdeep Saini,0,5,0,0.5,4,625383,Jasprit Bumrah,0,18,0,3.0,20,5334,Aaron Finch,21,27,3,0,219889,David Warner,13,14,1,0,5,False,0,0,0,0,0,7,5,0,False,,False,False,5.26,0,41,0,0,0,1,1,0,36
run,2,Australia,6,India,1st innings,1,"short and wide, he cracks a cut to point, Jadeja makes a superb save to his right","Saini to Finch, 1 run",37/0,700167,Navdeep Saini,0,6,0,1.0,5,625383,Jasprit Bumrah,0,18,0,3.0,20,5334,Aaron Finch,22,28,3,0,219889,David Warner,13,14,1,0,6,True,0,0,0,0,0,7,5,0,False,,False,False,5.28,0,42,0,0,0,1,1,0,37
no run,2,Australia,6,India,1st innings,0,"142kph, back of a length, top of off, he's back and working this to midwicket","Bumrah to Finch, no run",37/0,625383,Jasprit Bumrah,0,19,0,3.1,20,700167,Navdeep Saini,0,6,0,1.0,5,5334,Aaron Finch,22,29,3,0,219889,David Warner,13,14,1,0,1,False,0,0,0,0,0,8,3,0,False,,False,False,5.16,0,43,0,0,0,1,1,0,37
run,2,Australia,6,India,1st innings,1,"145kph, angled into leg, it comes off the inside edge onto thigh guard and rolls away to square leg","Bumrah to Finch, 1 run",38/0,625383,Jasprit Bumrah,0,20,0,3.2,21,700167,Navdeep Saini,0,6,0,1.0,5,5334,Aaron Finch,23,30,3,0,219889,David Warner,13,14,1,0,2,False,0,0,0,0,0,8,3,0,False,,False,False,5.18,0,44,0,0,0,1,1,0,38
no run,2,Australia,6,India,1st innings,0,"143kph, back of a length, top of off, he defends with the angle to backward point","Bumrah to Warner, no run",38/0,625383,Jasprit Bumrah,0,21,0,3.3,21,700167,Navdeep Saini,0,6,0,1.0,5,219889,David Warner,13,15,1,0,5334,Aaron Finch,23,30,3,0,3,False,0,0,0,0,0,8,3,0,False,,False,False,5.06,0,45,0,0,0,1,1,0,38
run,2,Australia,6,India,1st innings,2,"143kph, full on the pads, he clips this easily forward of square for a couple as the sweeper comes around from behind square","Bumrah to Warner, 2 runs",40/0,625383,Jasprit Bumrah,0,22,0,3.4,23,700167,Navdeep Saini,0,6,0,1.0,5,219889,David Warner,15,16,1,0,5334,Aaron Finch,23,30,3,0,4,False,0,0,0,0,0,8,3,0,False,,False,False,5.21,0,46,0,0,0,1,1,0,40
no run,2,Australia,6,India,1st innings,0,"141kph, back of a length, he cuts nicely but straight to point","Bumrah to Warner, no run",40/0,625383,Jasprit Bumrah,0,23,0,3.5,23,700167,Navdeep Saini,0,6,0,1.0,5,219889,David Warner,15,17,1,0,5334,Aaron Finch,23,30,3,0,5,False,0,0,0,0,0,8,3,0,False,,False,False,5.1,0,47,0,0,0,1,1,0,40
no run,2,Australia,6,India,1st innings,0,"142kph, good length, top of off, he punches this to cover","Bumrah to Warner, no run",40/0,625383,Jasprit Bumrah,0,24,0,4.0,23,700167,Navdeep Saini,0,6,0,1.0,5,219889,David Warner,15,18,1,0,5334,Aaron Finch,23,30,3,0,6,True,0,0,0,0,0,8,3,0,False,,False,False,5.0,0,48,0,0,0,1,1,0,40
